524,0.6025,0.567083,0.15735,1038,6456
394,0.2825,0.31125,0.24005,558,2685
58,0.343478,0.68,0.125248,694,1708
517,0.68,0.492917,0.195279,1100,6238
264,0.595,0.9,0.0964042,539,3813
170,0.699167,0.666667,0.102,1639,3105
661,0.4875,0.568333,0.0814833,830,6228
545,0.749167,0.4225,0.17165,921,5958
209,0.779167,0.583333,0.178479,606,3784
302,0.254167,0.8825,0.351371,57,570
578,0.713333,0.704167,0.165425,968,6248
715,0.324167,0.650417,0.10635,767,4280
670,0.3575,0.666667,0.166667,419,5147
688,0.3425,0.692917,0.227612,922,3747
723,0.245833,0.515417,0.133083,408,1379
163,0.6925,0.747917,0.163567,1467,2993
221,0.775,0.570417,0.151121,907,3695
585,0.735833,0.70375,0.116908,1278,5995
604,0.653333,0.845833,0.228858,1483,3772
296,0.421667,0.74125,0.0995125,1619,2762
184,0.716667,0.6825,0.228858,2282,2367
137,0.561667,0.837917,0.277354,678,3445
441,0.435833,0.842083,0.113192,548,3830
134,0.520833,0.9225,0.13495,902,2507
400,0.264167,0.779583,0.121896,384,2448
103,0.4125,0.819167,0.250617,209,1953
477,0.57,0.682917,0.283587,2541,4083
359,0.274783,0.681304,0.155091,303,451
621,0.599167,0.577083,0.131846,1050,6820
589,0.6925,0.732917,0.206479,2247,4052
64,0.384167,0.789167,0.251871,640,1437
515,0.7225,0.684583,0.2954,880,4863
322,0.274167,0.41,0.168533,245,3147
425,0.344348,0.804783,0.179117,65,1769
596,0.678333,0.603333,0.177867,2827,5038
601,0.695833,0.635833,0.0845958,1363,6402
521,0.5975,0.487083,0.284833,1071,5927
468,0.3975,0.46625,0.290429,663,4746
408,0.1275,0.464583,0.409212,73,1456
360,0.321739,0.506957,0.239465,430,887
284,0.566667,0.80875,0.143042,667,3896
669,0.318182,0.825455,0.213009,87,1009
173,0.733333,0.7075,0.172262,661,3846
300,0.47,0.812917,0.197763,240,2419
19,0.292174,0.741739,0.208317,78,1572
255,0.644348,0.692174,0.088913,690,4023
98,0.335833,0.83625,0.226992,172,1299
709,0.384167,0.905417,0.157975,441,2787
591,0.720833,0.545417,0.136212,1207,5676
50,0.399167,0.187917,0.507463,532,1103
553,0.828333,0.450833,0.146142,1366,4841
714,0.281667,0.642917,0.131229,429,5182
712,0.2975,0.538333,0.162937,310,5009
164,0.635,0.494583,0.30535,863,4157
349,0.4225,0.634167,0.268042,181,3528
152,0.764167,0.677083,0.207092,513,3461
544,0.6975,0.36,0.271775,1077,6258
358,0.3025,0.5425,0.190304,155,856
319,0.53,0.68875,0.199633,449,3746
365,0.41,0.615833,0.220154,665,1820
160,0.808333,0.568333,0.149883,563,3352
246,0.669167,0.716667,0.185325,1935,2549
413,0.343333,0.634583,0.205846,349,3805
265,0.628333,0.902083,0.128125,555,4240
7,0.196522,0.498696,0.168726,148,1362
312,0.408333,0.721667,0.0690375,376,3829
341,0.41,0.970417,0.266175,50,655
631,0.65,0.646667,0.283583,2512,5883
287,0.550833,0.71625,0.223883,529,3115
277,0.484167,0.71,0.205854,486,3970
611,0.696667,0.815,0.0640708,2613,3197
404,0.256667,0.722917,0.133721,109,2693
561,0.703333,0.699167,0.143679,2355,4614
599,0.649167,0.67375,0.0727708,1081,5925
55,0.295652,0.697391,0.250496,100,1707
348,0.3175,0.66375,0.0609583,178,3562
539,0.7775,0.57375,0.182842,964,4859
615,0.696667,0.810417,0.142421,611,5592
606,0.728333,0.62,0.190925,935,6105
343,0.290833,0.695833,0.0827167,261,3359
707,0.320833,0.764167,0.1306,349,4659
52,0.303333,0.605,0.307846,195,912
534,0.5925,0.59875,0.144904,2634,4344
215,0.731667,0.6575,0.135583,467,3107
218,0.716667,0.755,0.22825,1521,2773
463,0.4375,0.254167,0.274871,3252,3605
350,0.375,0.500417,0.260575,178,3399
651,0.4375,0.539167,0.235092,1060,6222
387,0.1625,0.79625,0.199638,196,1781
557,0.720833,0.6675,0.151737,954,5336
306,0.3775,0.71875,0.0820917,370,3816
506,0.620833,0.530417,0.254367,2704,4425
295,0.4225,0.629167,0.0926667,1499,2809
704,0.475833,0.73375,0.174129,551,6055
271,0.635,0.84875,0.148629,480,3427
566,0.77,0.600417,0.165429,888,5703
83,0.285,0.805833,0.243787,166,1699
473,0.608333,0.390417,0.273629,989,5702
543,0.630833,0.373333,0.347642,1077,6365
378,0.274167,0.5075,0.378108,174,3040
546,0.834167,0.48875,0.165417,829,4634
346,0.238333,0.670833,0.06345,143,3167
529,0.653333,0.833333,0.214546,477,4495
316,0.356667,0.552917,0.212062,1275,2792
81,0.441667,0.624583,0.22575,460,2243
684,0.289167,0.552083,0.199625,373,5122
62,0.198333,0.318333,0.225754,123,1562
368,0.15,0.44125,0.365671,89,2147
633,0.514167,0.492917,0.142404,1001,6435
199,0.746667,0.65125,0.215804,841,3617
638,0.5425,0.542917,0.227604,2589,5966
664,0.55,0.800417,0.124375,875,6484
86,0.253043,0.493913,0.1843,472,1221
548,0.815833,0.51875,0.168529,1421,4110
183,0.738333,0.444583,0.115062,2204,2915
629,0.546667,0.618333,0.118167,939,6781
452,0.323333,0.29,0.187192,531,4571
143,0.631667,0.81,0.233842,836,3438
416,0.28,0.507826,0.229083,502,2627
32,0.192174,0.829565,0.053213,47,1313
63,0.261667,0.610417,0.203346,214,1730
2,0.363478,0.696087,0.248539,131,670
95,0.414167,0.642083,0.388067,167,1628
385,0.2175,0.45,0.20275,115,3048
650,0.435,0.463333,0.181596,834,6736
